0,0,0,0,3.52352,1.97499e-05,-2.79759e-05,-4.5526e-05,0.31959,-0.000139451,-1.25177e-05,1.77266e-05,2.8803e-05,0.294095,8.77881e-05,298,1.02409e-09,0.432347,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102021,1.85988
100,1.66833,2.91958,10.3998,3.50325,1.975e-05,-2.79759e-05,-4.55276e-05,0.31952,-0.000139482,-1.25177e-05,1.77266e-05,2.88033e-05,0.291786,8.78024e-05,298,6.02235e-09,90.1282,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102123,1.85988
200,1.66056,2.90597,10.3573,3.482,1.975e-05,-2.79807e-05,-4.55557e-05,0.319446,-0.000139604,-1.25177e-05,1.77274e-05,2.88159e-05,0.289497,8.78761e-05,298,1.09828e-08,179.145,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102224,1.85988
300,1.65333,2.89333,10.3177,3.46092,1.975e-05,-2.79806e-05,-4.55495e-05,0.319387,-0.000139555,-1.25177e-05,1.77274e-05,2.88142e-05,0.287214,8.78494e-05,298,1.59072e-08,267.516,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102324,1.85988
400,1.64611,2.88069,10.2777,3.43998,1.975e-05,-2.7976e-05,-4.55262e-05,0.319339,-0.000139447,-1.25177e-05,1.77266e-05,2.88032e-05,0.284938,8.77877e-05,298,2.07944e-08,355.22,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102424,1.85988
500,1.63833,2.86708,10.2344,3.42025,1.975e-05,-2.7976e-05,-4.55262e-05,0.319289,-0.000139447,-1.25177e-05,1.77267e-05,2.88032e-05,0.282681,8.77878e-05,298,2.56451e-08,442.266,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102522,1.85988
600,1.63056,2.85347,10.1907,3.40076,1.975e-05,-2.7976e-05,-4.55262e-05,0.319236,-0.00013945,-1.25177e-05,1.77267e-05,2.88032e-05,0.280445,8.77885e-05,298,3.04573e-08,528.624,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102621,1.85988
700,1.62278,2.83986,10.1466,3.38163,1.97501e-05,-2.7976e-05,-4.55262e-05,0.31919,-0.000139436,-1.25178e-05,1.77267e-05,2.88032e-05,0.27822,8.77842e-05,298,3.52325e-08,614.317,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102718,1.85988
800,1.61556,2.82722,10.1054,3.36255,1.97501e-05,-2.79807e-05,-4.55492e-05,0.31914,-0.000139525,-1.25178e-05,1.77274e-05,2.88143e-05,0.276016,8.78391e-05,298,3.99719e-08,699.368,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0102814,1.85988
900,1.60778,2.81361,10.0611,3.34351,1.97501e-05,-2.79807e-05,-4.55492e-05,0.319094,-0.000139532,-1.25178e-05,1.77275e-05,2.88143e-05,0.273825,8.78412e-05,298,4.46745e-08,783.757,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.010291,1.85988
1000,1.59944,2.79903,10.0133,3.32305,1.97501e-05,-2.79761e-05,-4.55278e-05,0.319054,-0.00013947,-1.25178e-05,1.77267e-05,2.88035e-05,0.271648,8.77999e-05,298,4.93402e-08,867.486,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0103005,1.85988
1100,1.59167,2.78542,9.96835,3.30183,1.97501e-05,-2.79761e-05,-4.55278e-05,0.319009,-0.000139473,-1.25178e-05,1.77267e-05,2.88035e-05,0.269492,8.78006e-05,298,5.39693e-08,950.556,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.01031,1.85988
1200,1.58389,2.77181,9.92317,3.28061,1.97501e-05,-2.79807e-05,-4.55493e-05,0.318963,-0.000139532,-1.25178e-05,1.77275e-05,2.88143e-05,0.267353,8.78414e-05,298,5.85626e-08,1032.99,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0103193,1.85988
1300,1.57556,2.75722,9.87511,3.25947,1.97501e-05,-2.79807e-05,-4.55493e-05,0.318924,-0.000139524,-1.25178e-05,1.77275e-05,2.88144e-05,0.265225,8.78393e-05,298,6.31216e-08,1114.8,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0103286,1.85988
1400,1.56722,2.74264,9.82681,3.23839,1.97501e-05,-2.79761e-05,-4.55265e-05,0.318888,-0.000139447,-1.25178e-05,1.77268e-05,2.88034e-05,0.263111,8.77883e-05,298,6.76448e-08,1195.97,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0103378,1.85988
1500,1.55889,2.72806,9.77806,3.21714,1.97501e-05,-2.79808e-05,-4.55493e-05,0.318844,-0.000139525,-1.25178e-05,1.77275e-05,2.88144e-05,0.261021,8.78395e-05,298,7.21318e-08,1276.49,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.010347,1.85988
1600,1.55111,2.71444,9.73205,3.19593,1.97502e-05,-2.79808e-05,-4.55494e-05,0.318803,-0.000139532,-1.25178e-05,1.77275e-05,2.88144e-05,0.258946,8.78416e-05,298,7.65831e-08,1356.37,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.010356,1.85988
1700,1.54389,2.70181,9.68887,3.17489,1.97502e-05,-2.79762e-05,-4.55264e-05,0.318775,-0.000139437,-1.25178e-05,1.77268e-05,2.88034e-05,0.256876,8.77847e-05,298,8.09993e-08,1435.62,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.010365,1.85988
1800,1.53667,2.68917,9.64555,3.15398,1.97502e-05,-2.79762e-05,-4.5528e-05,0.318741,-0.000139468,-1.25178e-05,1.77268e-05,2.88037e-05,0.254827,8.78001e-05,298,8.53806e-08,1514.25,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.010374,1.85988
1900,1.52944,2.67653,9.602,3.1332,1.97502e-05,-2.79762e-05,-4.55265e-05,0.318715,-0.00013943,-1.25179e-05,1.77268e-05,2.88034e-05,0.252789,8.77834e-05,298,8.97254e-08,1592.22,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0103828,1.85988
2000,1.52222,2.66389,9.55778,3.11254,1.97502e-05,-2.7981e-05,-4.5556e-05,0.318674,-0.000139582,-1.25179e-05,1.77276e-05,2.88163e-05,0.250782,8.78707e-05,298,9.4033e-08,1669.52,7e-05,0.000117097,0.5,0.5,176471,120000,0.0185988,1e-13,3e-13,0.0178241,0,0.0103916,1.85988
