1e-06,0,0,0,4.17412,4.30135,0.127242,298.079,0,0,0,0,0,0,1e-06
0.000101,0,0,1.75,4.04676,4.29935,0.12726,298.079,0,0,0,0,0,0,0.000101
2.0001,0.000972222,0.00392971,1.75,4.04199,4.29458,0.127318,298.087,0,0,0,2,0.000972222,0.00392971,0.000101
4.0001,0.00194444,0.00785699,1.75,4.03949,4.29205,0.127338,298.095,0,0,0,4,0.00194444,0.00785699,0.000101
6.0001,0.00291667,0.0117823,1.75,4.0375,4.29004,0.127361,298.104,0,0,0,6,0.00291667,0.0117823,0.000101
8.0001,0.00388889,0.015706,1.75,4.03575,4.28827,0.12738,298.112,0,0,0,8,0.00388889,0.015706,0.000101
10.0001,0.00486111,0.0196281,1.75,4.03416,4.28666,0.127393,298.119,0,0,0,10,0.00486111,0.0196281,0.000101
12.0001,0.00583333,0.0235488,1.75,4.03269,4.28517,0.127406,298.127,0,0,0,12,0.00583333,0.0235488,0.000101
14.0001,0.00680556,0.0274681,1.75,4.03132,4.28377,0.127417,298.135,0,0,0,14,0.00680556,0.0274681,0.000101
16.0001,0.00777778,0.0313862,1.75,4.03002,4.28244,0.127428,298.142,0,0,0,16,0.00777778,0.0313862,0.000101
18.0001,0.00875,0.035303,1.75,4.02877,4.28117,0.127439,298.149,0,0,0,18,0.00875,0.035303,0.000101
20.0001,0.00972222,0.0392187,1.75,4.02758,4.27996,0.127449,298.156,0,0,0,20,0.00972222,0.0392187,0.000101
22.0001,0.0106944,0.0431333,1.75,4.02643,4.27878,0.127459,298.163,0,0,0,22,0.0106944,0.0431333,0.000101
24.0001,0.0116667,0.0470468,1.75,4.02531,4.27764,0.127468,298.17,0,0,0,24,0.0116667,0.0470468,0.000101
26.0001,0.0126389,0.0509592,1.75,4.02423,4.27653,0.127478,298.177,0,0,0,26,0.0126389,0.0509592,0.000101
28.0001,0.0136111,0.0548707,1.75,4.02317,4.27546,0.127487,298.184,0,0,0,28,0.0136111,0.0548707,0.000101
30.0001,0.0145833,0.0587811,1.75,4.02213,4.2744,0.127496,298.19,0,0,0,30,0.0145833,0.0587811,0.000101
32.0001,0.0155556,0.0626905,1.75,4.02112,4.27337,0.127505,298.197,0,0,0,32,0.0155556,0.0626905,0.000101
34.0001,0.0165278,0.066599,1.75,4.02013,4.27235,0.127513,298.203,0,0,0,34,0.0165278,0.066599,0.000101
36.0001,0.0175,0.0705064,1.75,4.01914,4.27134,0.127522,298.209,0,0,0,36,0.0175,0.0705064,0.000101
38.0001,0.0184722,0.0744129,1.75,4.01805,4.27024,0.12753,298.215,0,0,0,38,0.0184722,0.0744129,0.000101
40.0001,0.0194444,0.0783183,1.75,4.01698,4.26915,0.127538,298.221,0,0,0,40,0.0194444,0.0783183,0.000101
42.0001,0.0204167,0.0822226,1.75,4.01592,4.26807,0.127547,298.227,0,0,0,42,0.0204167,0.0822226,0.000101
44.0001,0.0213889,0.086126,1.75,4.01488,4.26701,0.127555,298.232,0,0,0,44,0.0213889,0.086126,0.000101
46.0001,0.0223611,0.0900284,1.75,4.01385,4.26596,0.127563,298.238,0,0,0,46,0.0223611,0.0900284,0.000101
48.0001,0.0233333,0.0939297,1.75,4.01284,4.26493,0.127571,298.244,0,0,0,48,0.0233333,0.0939297,0.000101
50.0001,0.0243056,0.0978301,1.75,4.01183,4.26391,0.127579,298.249,0,0,0,50,0.0243056,0.0978301,0.000101
52.0001,0.0252778,0.10173,1.75,4.01083,4.26289,0.127586,298.254,0,0,0,52,0.0252778,0.10173,0.000101
54.0001,0.02625,0.105628,1.75,4.00984,4.26189,0.127594,298.259,0,0,0,54,0.02625,0.105628,0.000101
56.0001,0.0272222,0.109526,1.75,4.00886,4.26089,0.127602,298.264,0,0,0,56,0.0272222,0.109526,0.000101
58.0001,0.0281944,0.113422,1.75,4.00789,4.2599,0.12761,298.269,0,0,0,58,0.0281944,0.113422,0.000101
60.0001,0.0291667,0.117318,1.75,4.00693,4.25893,0.127617,298.274,0,0,0,60,0.0291667,0.117318,0.000101
62.0001,0.0301389,0.121212,1.75,4.00597,4.25795,0.127625,298.279,0,0,0,62,0.0301389,0.121212,0.000101
64.0001,0.0311111,0.125106,1.75,4.00502,4.25699,0.127632,298.284,0,0,0,64,0.0311111,0.125106,0.000101
66.0001,0.0320833,0.128999,1.75,4.00408,4.25603,0.12764,298.289,0,0,0,66,0.0320833,0.128999,0.000101
68.0001,0.0330556,0.132891,1.75,4.00314,4.25508,0.127647,298.293,0,0,0,68,0.0330556,0.132891,0.000101
70.0001,0.0340278,0.136782,1.75,4.00221,4.25413,0.127654,298.298,0,0,0,70,0.0340278,0.136782,0.000101
72.0001,0.035,0.140672,1.75,4.00128,4.25319,0.127661,298.302,0,0,0,72,0.035,0.140672,0.000101
74.0001,0.0359722,0.144561,1.75,4.00035,4.25225,0.127668,298.306,0,0,0,74,0.0359722,0.144561,0.000101
76.0001,0.0369444,0.14845,1.75,3.99943,4.25132,0.127676,298.311,0,0,0,76,0.0369444,0.14845,0.000101
78.0001,0.0379167,0.152337,1.75,3.99852,4.25039,0.127683,298.315,0,0,0,78,0.0379167,0.152337,0.000101
80.0001,0.0388889,0.156224,1.75,3.99761,4.24946,0.12769,298.319,0,0,0,80,0.0388889,0.156224,0.000101
82.0001,0.0398611,0.160109,1.75,3.9967,4.24854,0.127697,298.323,0,0,0,82,0.0398611,0.160109,0.000101
84.0001,0.0408333,0.163994,1.75,3.99579,4.24762,0.127704,298.327,0,0,0,84,0.0408333,0.163994,0.000101
86.0001,0.0418056,0.167878,1.75,3.99489,4.24671,0.127711,298.331,0,0,0,86,0.0418056,0.167878,0.000101
88.0001,0.0427778,0.171761,1.75,3.99399,4.2458,0.127718,298.334,0,0,0,88,0.0427778,0.171761,0.000101
90.0001,0.04375,0.175643,1.75,3.99309,4.24489,0.127725,298.338,0,0,0,90,0.04375,0.175643,0.000101
92.0001,0.0447222,0.179525,1.75,3.9922,4.24399,0.127732,298.342,0,0,0,92,0.0447222,0.179525,0.000101
94.0001,0.0456944,0.183405,1.75,3.99131,4.24309,0.127739,298.345,0,0,0,94,0.0456944,0.183405,0.000101
96.0001,0.0466667,0.187285,1.75,3.99042,4.24219,0.127746,298.349,0,0,0,96,0.0466667,0.187285,0.000101
98.0001,0.0476389,0.191163,1.75,3.98953,4.24129,0.127753,298.352,0,0,0,98,0.0476389,0.191163,0.000101
100,0.0486111,0.195041,1.75,3.98865,4.24039,0.12776,298.355,0,0,0,100,0.0486111,0.195041,0.000101
102,0.0495833,0.198919,1.75,3.98812,4.23986,0.127767,298.359,0,0,0,102,0.0495833,0.198919,0.000101
104,0.0505556,0.202795,1.75,3.9877,4.23943,0.127774,298.362,0,0,0,104,0.0505556,0.202795,0.000101
106,0.0515278,0.206672,1.75,3.98728,4.239,0.12778,298.365,0,0,0,106,0.0515278,0.206672,0.000101
108,0.0525,0.210548,1.75,3.98685,4.23856,0.127787,298.368,0,0,0,108,0.0525,0.210548,0.000101
110,0.0534722,0.214424,1.75,3.98643,4.23813,0.127794,298.371,0,0,0,110,0.0534722,0.214424,0.000101
112,0.0544444,0.218299,1.75,3.98601,4.2377,0.127801,298.374,0,0,0,112,0.0544444,0.218299,0.000101
114,0.0554167,0.222174,1.75,3.98559,4.23728,0.127808,298.377,0,0,0,114,0.0554167,0.222174,0.000101
116,0.0563889,0.226048,1.75,3.98517,4.23685,0.127815,298.38,0,0,0,116,0.0563889,0.226048,0.000101
118,0.0573611,0.229922,1.75,3.98475,4.23642,0.127822,298.383,0,0,0,118,0.0573611,0.229922,0.000101
120,0.0583333,0.233796,1.75,3.98433,4.23599,0.127829,298.386,0,0,0,120,0.0583333,0.233796,0.000101
122,0.0593056,0.237669,1.75,3.98391,4.23557,0.127836,298.388,0,0,0,122,0.0593056,0.237669,0.000101
124,0.0602778,0.241542,1.75,3.98349,4.23514,0.127843,298.391,0,0,0,124,0.0602778,0.241542,0.000101
126,0.06125,0.245415,1.75,3.98308,4.23472,0.12785,298.394,0,0,0,126,0.06125,0.245415,0.000101
128,0.0622222,0.249287,1.75,3.98266,4.23429,0.127856,298.396,0,0,0,128,0.0622222,0.249287,0.000101
130,0.0631944,0.253158,1.75,3.98224,4.23387,0.127863,298.399,0,0,0,130,0.0631944,0.253158,0.000101
132,0.0641667,0.25703,1.75,3.98182,4.23344,0.12787,298.401,0,0,0,132,0.0641667,0.25703,0.000101
134,0.0651389,0.2609,1.75,3.9814,4.23302,0.127877,298.404,0,0,0,134,0.0651389,0.2609,0.000101
136,0.0661111,0.264771,1.75,3.98099,4.2326,0.127884,298.406,0,0,0,136,0.0661111,0.264771,0.000101
138,0.0670833,0.268641,1.75,3.98057,4.23217,0.127891,298.408,0,0,0,138,0.0670833,0.268641,0.000101
140,0.0680556,0.27251,1.75,3.98015,4.23175,0.127897,298.411,0,0,0,140,0.0680556,0.27251,0.000101
142,0.0690278,0.27638,1.75,3.97974,4.23133,0.127904,298.413,0,0,0,142,0.0690278,0.27638,0.000101
144,0.07,0.280248,1.75,3.97932,4.23091,0.127911,298.415,0,0,0,144,0.07,0.280248,0.000101
146,0.0709722,0.284117,1.75,3.9789,4.23048,0.127917,298.417,0,0,0,146,0.0709722,0.284117,0.000101
148,0.0719444,0.287985,1.75,3.97849,4.23006,0.127924,298.419,0,0,0,148,0.0719444,0.287985,0.000101
150,0.0729167,0.291852,1.75,3.97807,4.22964,0.12793,298.421,0,0,0,150,0.0729167,0.291852,0.000101
152,0.0738889,0.295719,1.75,3.97765,4.22922,0.127937,298.423,0,0,0,152,0.0738889,0.295719,0.000101
154,0.0748611,0.299586,1.75,3.97724,4.2288,0.127944,298.425,0,0,0,154,0.0748611,0.299586,0.000101
156,0.0758333,0.303452,1.75,3.97682,4.22838,0.12795,298.427,0,0,0,156,0.0758333,0.303452,0.000101
158,0.0768056,0.307318,1.75,3.97641,4.22796,0.127957,298.429,0,0,0,158,0.0768056,0.307318,0.000101
160,0.0777778,0.311184,1.75,3.97599,4.22754,0.127963,298.431,0,0,0,160,0.0777778,0.311184,0.000101
162,0.07875,0.315049,1.75,3.97557,4.22712,0.12797,298.433,0,0,0,162,0.07875,0.315049,0.000101
164,0.0797222,0.318914,1.75,3.97516,4.2267,0.127977,298.435,0,0,0,164,0.0797222,0.318914,0.000101
166,0.0806944,0.322778,1.75,3.97474,4.22628,0.127983,298.436,0,0,0,166,0.0806944,0.322778,0.000101
168,0.0816667,0.326642,1.75,3.97433,4.22586,0.12799,298.438,0,0,0,168,0.0816667,0.326642,0.000101
170,0.0826389,0.330506,1.75,3.97391,4.22544,0.127996,298.44,0,0,0,170,0.0826389,0.330506,0.000101
172,0.0836111,0.334369,1.75,3.97349,4.22502,0.128003,298.441,0,0,0,172,0.0836111,0.334369,0.000101
174,0.0845833,0.338232,1.75,3.97326,4.22478,0.12801,298.443,0,0,0,174,0.0845833,0.338232,0.000101
176,0.0855556,0.342094,1.75,3.97304,4.22456,0.128016,298.444,0,0,0,176,0.0855556,0.342094,0.000101
178,0.0865278,0.345957,1.75,3.97282,4.22433,0.128023,298.446,0,0,0,178,0.0865278,0.345957,0.000101
180,0.0875,0.349819,1.75,3.97259,4.22411,0.128029,298.448,0,0,0,180,0.0875,0.349819,0.000101
182,0.0884722,0.353681,1.75,3.97237,4.22388,0.128036,298.449,0,0,0,182,0.0884722,0.353681,0.000101
184,0.0894444,0.357543,1.75,3.97215,4.22365,0.128043,298.45,0,0,0,184,0.0894444,0.357543,0.000101
186,0.0904167,0.361404,1.75,3.97192,4.22343,0.128049,298.452,0,0,0,186,0.0904167,0.361404,0.000101
188,0.0913889,0.365266,1.75,3.9717,4.2232,0.128056,298.453,0,0,0,188,0.0913889,0.365266,0.000101
190,0.0923611,0.369127,1.75,3.97147,4.22298,0.128062,298.455,0,0,0,190,0.0923611,0.369127,0.000101
192,0.0933333,0.372988,1.75,3.97125,4.22275,0.128069,298.456,0,0,0,192,0.0933333,0.372988,0.000101
194,0.0943056,0.376849,1.75,3.97103,4.22252,0.128075,298.457,0,0,0,194,0.0943056,0.376849,0.000101
196,0.0952778,0.380709,1.75,3.9708,4.2223,0.128082,298.458,0,0,0,196,0.0952778,0.380709,0.000101
198,0.09625,0.384569,1.75,3.97058,4.22207,0.128089,298.46,0,0,0,198,0.09625,0.384569,0.000101
200,0.0972222,0.38843,1.75,3.97036,4.22185,0.128095,298.461,0,0,0,200,0.0972222,0.38843,0.000101
202,0.0981944,0.392289,1.75,3.97013,4.22162,0.128102,298.462,0,0,0,202,0.0981944,0.392289,0.000101
204,0.0991667,0.396149,1.75,3.96991,4.22139,0.128108,298.463,0,0,0,204,0.0991667,0.396149,0.000101
206,0.100139,0.400008,1.75,3.96968,4.22117,0.128115,298.464,0,0,0,206,0.100139,0.400008,0.000101
208,0.101111,0.403868,1.75,3.96946,4.22094,0.128122,298.465,0,0,0,208,0.101111,0.403868,0.000101
210,0.102083,0.407727,1.75,3.96923,4.22072,0.128128,298.466,0,0,0,210,0.102083,0.407727,0.000101
212,0.103056,0.411585,1.75,3.96901,4.22049,0.128134,298.468,0,0,0,212,0.103056,0.411585,0.000101
214,0.104028,0.415444,1.75,3.96879,4.22027,0.128139,298.469,0,0,0,214,0.104028,0.415444,0.000101
216,0.105,0.419302,1.75,3.96856,4.22004,0.128144,298.47,0,0,0,216,0.105,0.419302,0.000101
218,0.105972,0.42316,1.75,3.96834,4.21982,0.12815,298.471,0,0,0,218,0.105972,0.42316,0.000101
220,0.106944,0.427018,1.75,3.96812,4.21959,0.128155,298.471,0,0,0,220,0.106944,0.427018,0.000101
222,0.107917,0.430876,1.75,3.96789,4.21936,0.12816,298.472,0,0,0,222,0.107917,0.430876,0.000101
224,0.108889,0.434733,1.75,3.96767,4.21914,0.128165,298.473,0,0,0,224,0.108889,0.434733,0.000101
226,0.109861,0.438591,1.75,3.96745,4.21891,0.12817,298.474,0,0,0,226,0.109861,0.438591,0.000101
228,0.110833,0.442448,1.75,3.96722,4.21869,0.128176,298.475,0,0,0,228,0.110833,0.442448,0.000101
230,0.111806,0.446304,1.75,3.967,4.21846,0.128181,298.476,0,0,0,230,0.111806,0.446304,0.000101
232,0.112778,0.450161,1.75,3.96677,4.21824,0.128186,298.477,0,0,0,232,0.112778,0.450161,0.000101
234,0.11375,0.454017,1.75,3.96655,4.21801,0.128191,298.478,0,0,0,234,0.11375,0.454017,0.000101
236,0.114722,0.457874,1.75,3.96633,4.21779,0.128196,298.478,0,0,0,236,0.114722,0.457874,0.000101
238,0.115694,0.461729,1.75,3.9661,4.21756,0.128202,298.479,0,0,0,238,0.115694,0.461729,0.000101
240,0.116667,0.465585,1.75,3.96588,4.21733,0.128207,298.48,0,0,0,240,0.116667,0.465585,0.000101
242,0.117639,0.469441,1.75,3.96565,4.21711,0.128212,298.481,0,0,0,242,0.117639,0.469441,0.000101
244,0.118611,0.473296,1.75,3.96543,4.21688,0.128217,298.481,0,0,0,244,0.118611,0.473296,0.000101
246,0.119583,0.477151,1.75,3.96527,4.21673,0.128223,298.482,0,0,0,246,0.119583,0.477151,0.000101
248,0.120556,0.481006,1.75,3.96515,4.21661,0.128228,298.483,0,0,0,248,0.120556,0.481006,0.000101
250,0.121528,0.484861,1.75,3.96504,4.21649,0.128233,298.483,0,0,0,250,0.121528,0.484861,0.000101
252,0.1225,0.488716,1.75,3.96492,4.21637,0.128238,298.484,0,0,0,252,0.1225,0.488716,0.000101
254,0.123472,0.49257,1.75,3.9648,4.21625,0.128243,298.485,0,0,0,254,0.123472,0.49257,0.000101
256,0.124444,0.496425,1.75,3.96468,4.21613,0.128249,298.485,0,0,0,256,0.124444,0.496425,0.000101
258,0.125417,0.500279,1.75,3.96457,4.21602,0.128254,298.486,0,0,0,258,0.125417,0.500279,0.000101
260,0.126389,0.504134,1.75,3.96445,4.2159,0.128259,298.486,0,0,0,260,0.126389,0.504134,0.000101
262,0.127361,0.507988,1.75,3.96433,4.21578,0.128264,298.487,0,0,0,262,0.127361,0.507988,0.000101
264,0.128333,0.511842,1.75,3.96421,4.21566,0.12827,298.487,0,0,0,264,0.128333,0.511842,0.000101
266,0.129306,0.515696,1.75,3.9641,4.21554,0.128275,298.488,0,0,0,266,0.129306,0.515696,0.000101
268,0.130278,0.51955,1.75,3.96398,4.21542,0.12828,298.488,0,0,0,268,0.130278,0.51955,0.000101
270,0.13125,0.523404,1.75,3.96386,4.21531,0.128285,298.489,0,0,0,270,0.13125,0.523404,0.000101
272,0.132222,0.527257,1.75,3.96374,4.21519,0.128291,298.489,0,0,0,272,0.132222,0.527257,0.000101
274,0.133194,0.531111,1.75,3.96362,4.21507,0.128296,298.49,0,0,0,274,0.133194,0.531111,0.000101
276,0.134167,0.534964,1.75,3.96351,4.21495,0.128301,298.49,0,0,0,276,0.134167,0.534964,0.000101
278,0.135139,0.538817,1.75,3.96339,4.21483,0.128306,298.491,0,0,0,278,0.135139,0.538817,0.000101
280,0.136111,0.542671,1.75,3.96327,4.21472,0.128311,298.491,0,0,0,280,0.136111,0.542671,0.000101
282,0.137083,0.546524,1.75,3.96315,4.2146,0.128317,298.492,0,0,0,282,0.137083,0.546524,0.000101
284,0.138056,0.550377,1.75,3.96303,4.21448,0.128322,298.492,0,0,0,284,0.138056,0.550377,0.000101
286,0.139028,0.55423,1.75,3.96291,4.21436,0.128327,298.492,0,0,0,286,0.139028,0.55423,0.000101
288,0.14,0.558082,1.75,3.96279,4.21424,0.128333,298.493,0,0,0,288,0.14,0.558082,0.000101
290,0.140972,0.561935,1.75,3.96268,4.21412,0.128338,298.493,0,0,0,290,0.140972,0.561935,0.000101
292,0.141944,0.565787,1.75,3.96256,4.21401,0.128344,298.493,0,0,0,292,0.141944,0.565787,0.000101
294,0.142917,0.56964,1.75,3.96244,4.21389,0.128349,298.494,0,0,0,294,0.142917,0.56964,0.000101
296,0.143889,0.573492,1.75,3.96232,4.21377,0.128355,298.494,0,0,0,296,0.143889,0.573492,0.000101
298,0.144861,0.577344,1.75,3.9622,4.21365,0.12836,298.494,0,0,0,298,0.144861,0.577344,0.000101
300,0.145833,0.581196,1.75,3.96208,4.21353,0.128366,298.495,0,0,0,300,0.145833,0.581196,0.000101
302,0.146806,0.585048,1.75,3.96196,4.21341,0.128371,298.495,0,0,0,302,0.146806,0.585048,0.000101
304,0.147778,0.5889,1.75,3.96184,4.2133,0.128377,298.495,0,0,0,304,0.147778,0.5889,0.000101
